authors,date_basis,foundry_id,foundry_name,foundry_url,has_trial,is_variable,name,raw_created_at,raw_featured_at,raw_last_enriched,raw_typeface_id,release_date,release_date_candidates_count,release_date_confidence,release_date_confidence_score,release_date_initial,release_date_source_type,release_date_source_url,release_status,release_year,scripts,source_id,source_name,source_url,styles
"[""Vojt""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Restart Hard,2026-02-25T06:47:38.477+00:00,,2026-02-04,restart-hard,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/restart-hard,released,2023,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/restart-hard,[]
"[""Vojt""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Restart Ginger,2026-02-25T06:47:38.477+00:00,,2026-02-04,restart-ginger,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/restart-ginger,released,2024,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/restart-ginger,[]
"[""Vojt""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Raptor V3,2026-02-25T06:47:38.477+00:00,,2026-02-04,raptor-v3,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/raptor-v3,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/raptor-v3,[]
"[""Vojt""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Raptor V2,2026-02-25T06:47:38.477+00:00,,2026-02-04,raptor-v2,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/raptor-v2,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/raptor-v2,[]
"[""Vojt""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Raptor V1,2026-02-25T06:47:38.477+00:00,,2026-02-04,raptor-v1,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/raptor-v1,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/raptor-v1,[]
"[""Rostislav Van""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Prizma,2026-02-25T06:47:38.476+00:00,,2026-02-04,prizma,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/prizma,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/prizma,[]
"[""Vojt""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Lenora Grade,2026-02-25T06:47:38.472+00:00,,2026-02-04,lenora-grade,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/lenora-grade,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/lenora-grade,[]
"[""Vojt""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Lenora,2026-02-25T06:47:38.472+00:00,,2026-02-04,lenora,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/lenora,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/lenora,[]
"[""Maty""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Gradient Gothic,2026-02-25T06:47:38.467+00:00,,2026-02-04,gradient-gothic,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/gradient-gothic,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/gradient-gothic,[]
"[""Maty""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Gradient Comic,2026-02-25T06:47:38.467+00:00,,2026-02-04,gradient-comic,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/gradient-comic,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/gradient-comic,[]
"[""Maty""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Gradient,2026-02-25T06:47:38.467+00:00,,2026-02-04,gradient,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/gradient,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/gradient,[]
"[""Rostislav Van""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Epika Serif Extra Condensed,2026-02-25T06:47:38.465+00:00,,2026-02-04,epika-serif-extra-condensed,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/epika-extracondensed,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/epika-serif-extra-condensed,[]
"[""Rostislav Van""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Epika Serif Extended,2026-02-25T06:47:38.465+00:00,,2026-02-04,epika-serif-extended,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/epika-expanded,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/epika-serif-extended,[]
"[""Rostislav Van""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Epika Serif Condensed,2026-02-25T06:47:38.465+00:00,,2026-02-04,epika-serif-condensed,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/epika-condensed,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/epika-serif-condensed,[]
"[""Rostislav Van""]",created_at,superior-type,Superior Type,http://superiortype.com,False,True,Epika Serif,2026-02-25T06:47:38.465+00:00,,2026-02-04,epika-serif,2026-01-01,2,low,0.55,2026-02-25,text,https://superiortype.com/fonts/epika,released,,[],catalog_snapshot,Catalog Snapshot,http://superiortype.com/fonts/epika-serif,[]
"[""Fabiola Mejía""]",created_at,supercontinente,Supercontinente,https://www.supercontinente.com,False,False,Segueta,2026-02-25T06:47:38.478+00:00,,2026-02-14,segueta,2026-01-01,2,medium,0.78,2026-02-25,text,https://supercontinente.com/typeface/segueta/,released,2023,[],catalog_snapshot,Catalog Snapshot,https://www.supercontinente.com/typeface/segueta,[]
"[""Fabiola Mejía""]",created_at,supercontinente,Supercontinente,https://www.supercontinente.com,False,False,Rym,2026-02-25T06:47:38.478+00:00,,2026-02-14,rym,2026-01-01,2,medium,0.78,2026-02-25,text,https://supercontinente.com/typeface/rym/,released,2021,[],catalog_snapshot,Catalog Snapshot,https://www.supercontinente.com/typeface/rym,[]
"[""Fabiola Mejía""]",created_at,supercontinente,Supercontinente,https://www.supercontinente.com,False,False,Raíz,2026-02-25T06:47:38.477+00:00,,2026-02-14,supercontinente--raiz,2026-01-01,2,medium,0.78,2026-02-25,text,https://supercontinente.com/typeface/raiz/,released,,[],catalog_snapshot,Catalog Snapshot,https://www.supercontinente.com/typeface/raiz,[]
"[""Fabiola Mejía""]",created_at,supercontinente,Supercontinente,https://www.supercontinente.com,False,False,Montiac Mono,2026-02-25T06:47:38.474+00:00,,2026-02-14,montiac-mono,2026-01-01,2,medium,0.78,2026-02-25,text,https://supercontinente.com/typeface/montiac-mono/,released,2026,[],catalog_snapshot,Catalog Snapshot,https://www.supercontinente.com/typeface/montiac-mono,[]
"[""Fabiola Mejía""]",created_at,supercontinente,Supercontinente,https://www.supercontinente.com,False,False,Montiac,2026-02-25T06:47:38.474+00:00,,2026-02-14,montiac,2026-01-01,2,medium,0.78,2026-02-25,text,https://supercontinente.com/typeface/montiac/,released,2021,[],catalog_snapshot,Catalog Snapshot,https://www.supercontinente.com/typeface/montiac,[]
"[""Fabiola Mejía""]",created_at,supercontinente,Supercontinente,https://www.supercontinente.com,False,False,Anacoreta,2026-02-25T06:47:38.459+00:00,,2026-02-14,anacoreta,2026-01-01,2,medium,0.78,2026-02-25,text,https://supercontinente.com/typeface/anacoreta/,released,2022,[],catalog_snapshot,Catalog Snapshot,https://www.supercontinente.com/typeface/anacoreta,[]
"[""Fabiola Mejía""]",created_at,supercontinente,Supercontinente,https://www.supercontinente.com,False,False,Actual,2026-02-25T06:47:38.458+00:00,,2026-02-14,actual,2026-01-01,2,medium,0.78,2026-02-25,text,https://supercontinente.com/typeface/actual/,released,2022,[],catalog_snapshot,Catalog Snapshot,https://www.supercontinente.com/typeface/actual,[]
"[""Tomáš Brousil""]",created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Yolo Text,2026-02-25T06:47:38.481+00:00,,2026-02-03,yolo-text,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/yolo-text,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/yolo-text,[]
"[""Tomáš Brousil""]",created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Yolo Display,2026-02-25T06:47:38.481+00:00,,2026-02-03,yolo-display,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/yolo-display,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/yolo-display,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Urban Grotesk,2026-02-25T06:47:38.481+00:00,,2026-02-03,urban-grotesk,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/urban-grotesk,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/urban-grotesk,[]
[],last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Teimer,2026-02-25T06:47:38.48+00:00,,2026-02-03,teimer,2026-01-01,2,medium,0.78,2026-02-03,text,https://www.suitcasetype.com/fonts/teimer,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/teimer,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Slab,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-slab,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-slab,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-slab,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Sans,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-sans,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-sans,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-sans,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Mono,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-mono,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-mono,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-mono,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Micro,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-micro,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-micro,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-micro,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Glam,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-glam,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-glam,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-glam,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Big Slab,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-big-slab,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-big-slab,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-big-slab,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Big Sans,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-big-sans,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-big-sans,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-big-sans,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Big Glam,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-big-glam,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-big-glam,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-big-glam,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac Big,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac-big,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac-big,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac-big,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Tabac,2026-02-25T06:47:38.479+00:00,,2026-02-03,tabac,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/tabac,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/tabac,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Sandwich,2026-02-25T06:47:38.478+00:00,,2026-02-03,sandwich,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/sandwich,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/sandwich,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,RePublic (Suitcase),2026-02-25T06:47:38.477+00:00,,2026-02-14,republic-suitcase,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/republic,released,2003,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/republic,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Purista,2026-02-25T06:47:38.476+00:00,,2026-02-03,purista,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/purista,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/purista,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Pepi/Rudi,2026-02-25T06:47:38.476+00:00,,2026-02-03,pepi-rudi,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/pepi-rudi,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/pepi-rudi,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Pacifista,2026-02-25T06:47:38.475+00:00,,2026-02-14,pacifista,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/pacifista,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/pacifista,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Orgovan,2026-02-25T06:47:38.475+00:00,,2026-02-03,orgovan,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/orgovan,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/orgovan,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Nudista,2026-02-25T06:47:38.475+00:00,,2026-02-14,nudista,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/nudista,released,2009,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/nudista,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Monopol,2026-02-25T06:47:38.474+00:00,,2026-02-03,monopol,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/monopol,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/monopol,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Metalista,2026-02-25T06:47:38.473+00:00,,2026-02-03,metalista,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/metalista,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/metalista,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Magion,2026-02-25T06:47:38.472+00:00,,2026-02-03,magion,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/magion,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/magion,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Lipo Text,2026-02-25T06:47:38.472+00:00,,2026-02-03,lipo-text,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/lipo-text,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/lipo-text,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Lipo,2026-02-25T06:47:38.472+00:00,,2026-02-03,lipo,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/lipo,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/lipo,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Ladislav,2026-02-25T06:47:38.472+00:00,,2026-02-03,ladislav,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/ladislav,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/ladislav,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Kulturista,2026-02-25T06:47:38.471+00:00,,2026-02-14,kulturista,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/kulturista,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/kulturista,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Katarine,2026-02-25T06:47:38.471+00:00,,2026-02-03,katarine,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/katarine,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/katarine,[]
[],last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,False,False,Idealista,2026-02-25T06:47:38.47+00:00,,2026-02-14,idealista,2026-01-01,2,medium,0.78,2026-02-14,text,https://www.suitcasetype.com/fonts/idealista,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/idealista,[]
"[""Tomáš Brousil""]",last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Icona Sans,2026-02-25T06:47:38.47+00:00,,2026-02-03,icona-sans,2026-01-01,2,medium,0.78,2026-02-03,text,https://www.suitcasetype.com/fonts/icona-sans,released,2024,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/icona-sans,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Gloriola,2026-02-25T06:47:38.467+00:00,,2026-02-03,gloriola,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/gloriola,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/gloriola,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Franci,2026-02-25T06:47:38.466+00:00,,2026-02-03,franci,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/franci,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/franci,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Fishmonger,2026-02-25T06:47:38.466+00:00,,2026-02-03,fishmonger,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/fishmonger,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/fishmonger,[]
"[""Tomáš Brousil""]",created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Eroticon,2026-02-25T06:47:38.465+00:00,,2026-02-04,eroticon,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/eroticon,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/eroticon,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Dederon Serif,2026-02-25T06:47:38.464+00:00,,2026-02-04,dederon-serif,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/dederon-serif,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/dederon-serif,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Dederon Sans,2026-02-25T06:47:38.464+00:00,,2026-02-04,dederon-sans,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/dederon-sans,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/dederon-sans,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Crabath,2026-02-25T06:47:38.464+00:00,,2026-02-03,crabath,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/crabath,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/crabath,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Corpulent,2026-02-25T06:47:38.463+00:00,,2026-02-04,corpulent,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/corpulent,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/corpulent,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Comenia Sans,2026-02-25T06:47:38.463+00:00,,2026-02-04,comenia-sans,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/comenia-sans,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/comenia-sans,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Botanika,2026-02-25T06:47:38.461+00:00,,2026-02-04,botanika,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/botanika,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/botanika,[]
[],created_at,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Bistro Script,2026-02-25T06:47:38.461+00:00,,2026-02-04,bistro-script,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.suitcasetype.com/fonts/bistro-script,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/bistro-script,[]
[],last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Benda,2026-02-25T06:47:38.46+00:00,,2026-02-04,benda,2026-01-01,2,medium,0.78,2026-02-04,text,https://www.suitcasetype.com/fonts/benda,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/benda,[]
[],last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Atyp Kido,2026-02-25T06:47:38.46+00:00,,2026-02-04,atyp-kido,2026-01-01,2,medium,0.78,2026-02-04,text,https://www.suitcasetype.com/fonts/atyp-kido,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/atyp-kido,[]
[],last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Atyp BL,2026-02-25T06:47:38.46+00:00,,2026-02-04,atyp-bl,2026-01-01,2,medium,0.78,2026-02-04,text,https://www.suitcasetype.com/fonts/atyp-bl,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/atyp-bl,[]
[],last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Atyp,2026-02-25T06:47:38.46+00:00,,2026-02-04,atyp,2026-01-01,2,medium,0.78,2026-02-04,text,https://www.suitcasetype.com/fonts/atyp,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/atyp,[]
[],last_enriched,suitcase-type-foundry,Suitcase Type Foundry,https://www.suitcasetype.com/,True,False,Atrament,2026-02-25T06:47:38.46+00:00,,2026-02-04,atrament,2026-01-01,2,medium,0.78,2026-02-04,text,https://www.suitcasetype.com/fonts/atrament,released,,[],catalog_snapshot,Catalog Snapshot,https://www.suitcasetype.com/fonts/atrament,[]
"[""Alejandro Paul"", ""Joluvian""]",created_at,sudtipos,Sudtipos,https://www.sudtipos.com/,False,False,Zulia Pro,2026-02-25T06:47:38.482+00:00,,2026-02-25,zulia-pro,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.sudtipos.com/font/zulia-pro,released,,[],catalog_snapshot,Catalog Snapshot,https://www.sudtipos.com/font/zulia-pro,[]
"[""Alejandro Paul"", ""Gabriel Martinez Meave""]",created_at,sudtipos,Sudtipos,https://www.sudtipos.com/,False,False,Wordless Script,2026-02-25T06:47:38.481+00:00,,2026-02-25,wordless-script,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.sudtipos.com/font/wordless-script,released,,[],catalog_snapshot,Catalog Snapshot,https://www.sudtipos.com/font/wordless-script,[]
"[""Alejandro Paul"", ""Joluvian""]",created_at,sudtipos,Sudtipos,https://www.sudtipos.com/,False,False,Wink,2026-02-25T06:47:38.481+00:00,,2026-02-25,wink,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.sudtipos.com/font/wink,released,,[],catalog_snapshot,Catalog Snapshot,https://www.sudtipos.com/font/wink,[]
"[""Alejandro Paul"", ""Juliana Pedemonte""]",created_at,sudtipos,Sudtipos,https://www.sudtipos.com/,False,False,Wild Bloom,2026-02-25T06:47:38.481+00:00,,2026-02-25,wild-bloom,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.sudtipos.com/font/wild-bloom,released,,[],catalog_snapshot,Catalog Snapshot,https://www.sudtipos.com/font/wild-bloom,[]
"[""Alejandro Paul""]",created_at,sudtipos,Sudtipos,https://www.sudtipos.com/,False,True,Wienerin,2026-02-25T06:47:38.481+00:00,,2026-02-25,wienerin,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.sudtipos.com/font/wienerin,released,,[],catalog_snapshot,Catalog Snapshot,https://www.sudtipos.com/font/wienerin,[]
"[""Alejandro Paul"", ""Angel Koziupa""]",created_at,sudtipos,Sudtipos,https://www.sudtipos.com/,False,False,Voyeur,2026-02-25T06:47:38.481+00:00,,2026-02-25,voyeur,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.sudtipos.com/font/voyeur,released,,[],catalog_snapshot,Catalog Snapshot,https://www.sudtipos.com/font/voyeur,[]
"[""Alejandro Paul"", ""Angel Koziupa""]",created_at,sudtipos,Sudtipos,https://www.sudtipos.com/,False,False,Viento,2026-02-25T06:47:38.481+00:00,,2026-02-25,viento,2026-01-01,2,medium,0.78,2026-02-25,text,https://www.sudtipos.com/font/viento,released,,[],catalog_snapshot,Catalog Snapshot,https://www.sudtipos.com/font/viento,[]
